id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
43831,Women,Accessories,Jewellery,Earrings,White,Summer,2012,Casual,Royal Diadem White Earrings
54886,Women,Accessories,Jewellery,Necklace and Chains,Blue,Fall,2012,Casual,Ivory Tag Women Intermeshed Turquoise Blue Necklace
58683,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,ALayna Women Green Kurta
54872,Women,Accessories,Jewellery,Necklace and Chains,Turquoise Blue,Fall,2012,Casual,Ivory Tag Women Charming Turquiose and Yellow Necklace
48411,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt
37944,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Mineral Women Green Top
56973,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,HM Women Black Heels
48075,Men,Apparel,Topwear,Tshirts,Turquoise Blue,Summer,2012,Casual,French Connection Men Blue T-shirt
5130,Women,Apparel,Topwear,Tops,Black,Summer,2011,Casual,Wrangler Women Woodstock Black White Top
48882,Women,Accessories,Jewellery,Pendant,Silver,Fall,2012,Casual,Lucera Women Silver Pendant with Chain
34504,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012,Formal,Van Heusen Woman Beige Trousers
58822,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,FCUK Men Black Dial Watch FC1068SUMGN
57056,Women,Apparel,Dress,Dresses,Cream,Summer,2012,Casual,Elle Women White Shift Dress
47002,Women,Apparel,Topwear,Kurtas,Rust,Summer,2012,Ethnic,Shree Women Rust Kurta
47654,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Femella Women Grey Snake Printed Top
48072,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,French Connection Men Black T-shirt
37943,Women,Apparel,Topwear,Tunics,Beige,Summer,2012,Casual,Mineral Women Beige Tunic
56974,Women,Footwear,Shoes,Flats,Beige,Winter,2012,Casual,HM Women Beige Sandals
58684,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,ALayna Women Printed Beige Kurta
54875,Women,Accessories,Jewellery,Necklace and Chains,Brown,Fall,2012,Casual,Ivory Tag Women Glistening Agate Cream Necklace
34990,Women,Apparel,Saree,Sarees,Grey,Summer,2012,Ethnic,Fabindia H& Printed Grey Cotton Mull Sari
48416,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,French Connection Men Blue Printed T-shirt
52178,Women,Accessories,Jewellery,Ring,Silver,Fall,2012,Casual,Lencia Women Sterling Silver Ring
58670,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,ALayna Women Black Kurta
54881,Women,Accessories,Jewellery,Necklace and Chains,Red,Fall,2012,Casual,Ivory Tag Women Sparkling Coral Red Necklace
58214,Women,Apparel,Bottomwear,Patiala,Multi,Fall,2012,Ethnic,Shree Women Brown Printed Patiala
48086,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012,Casual,French Connection Navy Blue Dress
56980,Women,Footwear,Shoes,Flats,Magenta,Winter,2012,Casual,HM Women Magenta Sandals
48429,Men,Apparel,Topwear,Tshirts,Beige,Summer,2012,Casual,French Connection Men Beige & Black Striped T-shirt
41796,Women,Apparel,Topwear,Tunics,Blue,Summer,2012,Casual,Remanika Women Printed Blue Tunic
45336,Women,Footwear,Shoes,Heels,Beige,Summer,2016,Casual,Cobblerz Women Beige & Green Sandals
59769,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016,Casual,Estelle Women Gold Earring & Pendant Set
47653,Women,Accessories,Scarves,Scarves,Yellow,Summer,2012,Casual,Femella Women Yellow & Grey Scarf
47005,Women,Apparel,Topwear,Kurtas,Lavender,Fall,2012,Ethnic,Shree Women Lavender Kurta
48871,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013,Casual,Lucera Women Silver Pendant with Chain
54412,Women,Accessories,Wallets,Wallets,Bronze,Summer,2012,Casual,Baggit Women Bronze Wallet
45752,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Folklore Women Green Kurta
57051,Women,Apparel,Dress,Dresses,Multi,Summer,2012,Casual,Elle Women Multi Coloured Dress
58825,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,FCUK Women Black Watch FC1047BBMWN
39812,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Casual,Peter England Men Black Formal Trousers
34503,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Formal,Van Heusen Woman Grey Straight Fit Trousers
48885,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012,Casual,Lucera Women Silver Pendant with Chain
57263,Women,Accessories,Bags,Handbags,Cream,Spring,2013,Casual,Murcia Blue & Cream Handbag
44674,Women,Apparel,Topwear,Shirts,Black,Summer,2012,Casual,Wills Lifestyle Women Black Shirt
52147,Women,Apparel,Topwear,Tshirts,Lime Green,Summer,2012,Casual,Femella Women Green Polo T-Shirt
53809,Women,Apparel,Topwear,Tunics,White,Fall,2012,Casual,Ayaany Women White Tunic
35015,Women,Accessories,Stoles,Stoles,Orange,Summer,2012,Casual,Fabindia Women Cream Printed Stole
48825,Women,Accessories,Jewellery,Pendant,Silver,Summer,2015,Casual,Lucera Women Silver Pendant
47051,Women,Apparel,Bottomwear,Salwar,Multi,Summer,2012,Ethnic,Shree Women Multi Colored Jodhpuri Salwar
57237,Women,Accessories,Bags,Handbags,Coffee Brown,Summer,2012,Casual,Murcia Women Coffee Brown Handbag
41352,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Wrangler Women Classics Jeans
52577,Women,Accessories,Bags,Clutches,Black,Summer,2012,Casual,Mod'acc Women Black Clutch
58871,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012,Casual,Hakashi Men Steel Cufflinks
52113,Women,Apparel,Topwear,Kurtis,Orange,Summer,2012,Ethnic,Myntra Women Orange Printed Kurti
48489,Women,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,French Connection Women Peach Top
56920,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,HM Women Black Sandals
46980,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Bulchee Women Black Handbag
48442,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt
4846,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Sher Singh Women White Polo T-shirt
59530,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Silver Earrings
8485,Women,Apparel,Dress,Dresses,Black,Fall,2011,Casual,Forever New Women Porcelain Black Dress
47638,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Carlton London Women Black Peep Toes
8643,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016,Casual,Fastrack Unisex Bikers Green Sunglasses
43862,Women,Accessories,Jewellery,Earrings,Maroon,Summer,2012,Casual,Royal Diadem Maroon Earrings
52910,Women,Apparel,Saree,Sarees,Pink,Summer,2012,Ethnic,FNF Printed Pink Sari
8471,Women,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Scullers For Her Women Wow Woven Purple Shirts
58072,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Rreverie Silver & Brown Earrings
57208,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,2012,Casual,Kraus Jeans Women Blue Jeggings
52326,Women,Accessories,Jewellery,Bangle,White,Winter,2016,Casual,ToniQ Women White Bangle
8449,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,Jealous 21 Women Jealous Panthea Purple Top Black Tops
50643,Men,Apparel,Innerwear,Innerwear Vests,White,Winter,2016,Casual,Chromozome White Innerwear Vest PR-08
52114,Women,Apparel,Topwear,Tops,Off White,Summer,2012,Casual,Myntra Women Off White Printed Top
52570,Women,Accessories,Bags,Clutches,Grey,Summer,2012,Casual,Mod'acc Women Grey Clutch
57002,Women,Footwear,Shoes,Flats,Gold,Winter,2012,Casual,HM Women Golden Sandals
58278,Women,Accessories,Bags,Handbags,Brown,Fall,2012,Casual,Baggit Women Brown Handbag
57230,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Murcia Women Purple Handbag
53456,Women,Footwear,Shoes,Flats,Black,Winter,2015,Casual,Catwalk Women Black Casual Shoes
56918,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,HM Women Black Heels
47056,Women,Apparel,Bottomwear,Salwar,Purple,Summer,2012,Ethnic,Shree Women Purple & Magenta Jodhpuri Salwar
48822,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013,Casual,Lucera Women Silver Pendant
54819,Women,Accessories,Bags,Laptop Bag,Yellow,Summer,2012,Casual,Ivory Tag Yellow Plaid Laptop Bag
58247,Women,Accessories,Wallets,Wallets,Red,Summer,2012,Casual,Baggit Women Red Wallet
58075,Women,Accessories,Jewellery,Earrings,Gold,Fall,2012,Casual,Rreverie Golden Earrings
8476,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Scullers For Her Women Pink Check Top Pink Tops
59537,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Silver Earrings
8482,Women,Apparel,Dress,Dresses,Cream,Fall,2011,Casual,Forever New Women Cream Fur Dress
48445,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,French Connection Men Grey T-shirt
49597,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Brown Flats
4841,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Sher Singh Men's India White Polo T-shirt
47069,Women,Apparel,Bottomwear,Patiala,Navy Blue,Fall,2012,Ethnic,Shree Women Navy Blue & Lavender Patiala
56927,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,HM Women Black Flats
5704,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015,Casual,Skechers Men's Seguae-Deposit Chocolate Shoe
57034,Women,Apparel,Dress,Jumpsuit,White,Summer,2012,Casual,Forever New Women White Playsuit
50023,Women,Apparel,Bottomwear,Leggings,White,Winter,2015,Casual,Hanes Women White ComfortSoft Waistband Cotton Stretch Full Leggings
51595,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Wrangler Women Blue Molly Jeans
49758,Women,Apparel,Bottomwear,Leggings,Beige,Summer,2012,Casual,Vishudh Beige Leggings
50675,Men,Apparel,Innerwear,Trunk,Grey,Summer,2016,Casual,Chromozome Men Pack of Two Grey Trunks
45353,Women,Footwear,Shoes,Heels,Beige,Summer,2016,Casual,Cobblerz Women Beige Sandals
4848,Men,Apparel,Topwear,Jackets,Navy Blue,Summer,2011,Sports,ADIDAS Men Revo Navy White Jacket
47636,Women,Footwear,Shoes,Heels,Red,Spring,2013,Casual,Carlton London Women Red Peep Toes
42512,Women,Apparel,Topwear,Kurtis,Green,Summer,2012,Ethnic,Mother Earth Women Green Kurti
47060,Women,Apparel,Bottomwear,Salwar,Blue,Summer,2012,Ethnic,Shree Wome Blue & White Jodhpuri Salwar
56320,Women,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Fastrack Women Steel Dial Watch
4883,Men,Apparel,Topwear,Tshirts,White,Summer,2016,Casual,Levis Kids Boy's Davis White Polo Tshirt
41738,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Catwalk Women Brown Heels
48487,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,French Connection Women White Top
58271,Women,Accessories,Bags,Handbags,Beige,Fall,2012,Casual,Baggit Women Beige Handbag
57239,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Murcia Women Black Slingbag
52579,Women,Accessories,Bags,Clutches,Beige,Summer,2012,Casual,Mod'acc Women Beige Clutch
56911,Women,Footwear,Shoes,Heels,Green,Winter,2012,Casual,HM Women Green Flats
39080,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012,Casual,Arrow Sport Men Brown Cargo Shorts
38152,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Wildcraft Women White T-shirt
53807,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey,Fall,2012,Sports,Puma Men Steel Grey 3/4 Length Pants
48473,Women,Apparel,Dress,Dresses,Blue,Winter,2011,Casual,French Connection Women Blue Dress
47067,Women,Apparel,Bottomwear,Patiala,Purple,Fall,2012,Ethnic,Shree Women Purple Patiala
56929,Women,Footwear,Shoes,Flats,White,Winter,2012,Casual,HM Women White Sandals
55790,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Summer,2017,Casual,SDL by Sweet Dreams Women Black Nightdress
49599,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Black Heels
54828,Women,Accessories,Bags,Handbags,Black,Fall,2012,Casual,Ivory Tag Women Black Houndstooth Sling Bag
45354,Women,Footwear,Shoes,Heels,White,Summer,2016,Casual,Cobblerz Women White Sandals
8478,Women,Apparel,Topwear,Jackets,Blue,Fall,2011,Casual,Forever New Women Vintage Blue Jackets
7430,Women,Apparel,Topwear,Tunics,Purple,Summer,2011,Casual,W Women Square Neck Short Sleeve Purple Tunic
50672,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey Melange,Summer,2018,Sports,Chromozome Men Grey Melange Ranger Lounge Pants S-5429
50024,Women,Apparel,Bottomwear,Leggings,Black,Winter,2015,Casual,Hanes Women Black ComfortSoft Waistband Cotton Stretch Full Leggings
57201,Women,Apparel,Topwear,Tunics,Brown,Summer,2012,Casual,Elle Women Brown Tunic
59995,Women,Apparel,Dress,Dresses,Black,Fall,2012,Party,Avirate Black Dress
57033,Women,Apparel,Topwear,Shirts,Black,Summer,2012,Casual,Forever New Women Black Shirt
8681,Unisex,Accessories,Eyewear,Sunglasses,Blue,Winter,2016,Casual,Fastrack Unisex Sunglasses
48474,Women,Apparel,Dress,Dresses,Black,Winter,2011,Casual,French Connection Women Black Dress
53800,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Black T-shirt
56916,Women,Footwear,Shoes,Heels,Beige,Winter,2012,Casual,HM Women Beige Sandals
53458,Women,Footwear,Shoes,Heels,Mustard,Winter,2015,Casual,Catwalk Women Mustard Wedges
56318,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Fastrack Women White Dial Watch
30936,Women,Apparel,Topwear,Kurtis,Orange,Spring,2013,Ethnic,Fabindia Women Orange Kurti
47058,Women,Apparel,Bottomwear,Salwar,Green,Summer,2012,Ethnic,Shree Women Green & Blue Jodhpuri Salwar
58044,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Rreverie Silver & Purple Earrings
58276,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Baggit Women Purple Handbag
4884,Women,Apparel,Topwear,Tops,Purple,Summer,2011,Casual,Levis Kids Girl's Darcy Purple Teens Kidswear
48480,Women,Apparel,Dress,Dresses,Black,Winter,2011,Party,French Connection Women Black Dress
8447,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011,Casual,Jealous 21 Women Jealous Palila Purple Top Purple Tops
49760,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012,Casual,Vishudh Green Leggings
54991,Women,Apparel,Topwear,Tops,Peach,Fall,2012,Casual,Femella Women Peach Kaftan Top
52854,Women,Accessories,Jewellery,Earrings,Green,Summer,2012,Casual,Adrika Green Earrings
52068,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Myntra Men Black Printed T-shirt
56890,Women,Footwear,Shoes,Heels,Pink,Winter,2012,Casual,HM Women Pink Flats
58136,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Rreverie Silver Earrings
49878,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,Q&Q Women Pink Dial Watch S073-803Y
59646,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green Printed Evening Wear Sari
48506,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,French Connection Women White Top
50156,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Rocia Women Gold Toned Heels
57141,Women,Apparel,Bottomwear,Trousers,Olive,Summer,2012,Casual,Elle Women Olive Trousers
43773,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012,Ethnic,Royal Diadem Golden Earrings
25939,Women,Accessories,Scarves,Scarves,White,Summer,2012,Casual,Femella Women White Scarf
43919,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012,Casual,Femella Women Navy Blue Printed Dress
56403,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black & Silver Sandals
56255,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2016,Casual,SDL by Sweet Dreams Men Black & Grey Pyjama Set
38018,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,Q&Q Women Pink Watch
57989,Women,Apparel,Dress,Dresses,Blue,Fall,2012,Casual,Latin Quarters Women Blue Dress
43787,Women,Accessories,Jewellery,Earrings,Green,Summer,2012,Casual,Royal Diadem Green Earrings
3912,Women,Apparel,Bottomwear,Capris,Grey,Summer,2012,Casual,Urban Yoga Women Yoga Grey Capri
53149,Women,Footwear,Shoes,Heels,Red,Winter,2015,Ethnic,Catwalk Women Red Heels
48501,Women,Apparel,Topwear,Tops,Off White,Summer,2012,Casual,French Connection Women Off White Top
48165,Women,Accessories,Wallets,Wallets,Pink,Winter,2016,Casual,Fossil Women Pink Wallet
48357,Women,Accessories,Bags,Clutches,Copper,Summer,2012,Casual,Pitaraa Women Copper Zari Purse
57179,Women,Apparel,Topwear,Tunics,Blue,Summer,2012,Casual,Elle Women Blue Tunic
58131,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Rreverie Silver Earrings
43921,Women,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,Femella Women Peach Top
38823,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2012,Casual,Latin Quarters Women Navy Blue Shirt
43780,Women,Accessories,Jewellery,Earrings,Green,Summer,2012,Ethnic,Royal Diadem Green Earrings
56252,Men,Apparel,Loungewear and Nightwear,Night suits,Green,Summer,2016,Casual,SDL by Sweet Dreams Men Green & Black Pyjama Set
56404,Women,Footwear,Shoes,Flats,White,Winter,2012,Casual,Rocia Women White & Silver Sandals
52050,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Myntra Men Green T-shirt
39139,Women,Apparel,Apparel Set,Kurta Sets,White,Summer,2012,Ethnic,Aneri Women White & Black Printed Salwar Suit
57146,Women,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual,Elle Women Magenta Tube Top
57987,Women,Apparel,Topwear,Tunics,White,Fall,2012,Casual,Latin Quarters Women White Printed Tunic
56855,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Party,John Players Men Blue Shirt
59021,Women,Footwear,Shoes,Heels,Red,Winter,2012,Casual,Carlton London Women Red Heels
48361,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,French Connection Men Blue Shirt
43789,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012,Ethnic,Royal Diadem Earrings
48537,Men,Accessories,Headwear,Caps,Red,Summer,2012,Casual,Wrangler Men Red Check Cap
25937,Women,Accessories,Scarves,Scarves,Blue,Summer,2012,Casual,Femella Women Blue Scarf
43917,Women,Apparel,Bottomwear,Trousers,Blue,Summer,2012,Casual,Femella Women Blue Trousers
50158,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Sequined Heels
39130,Women,Apparel,Bottomwear,Leggings,Grey,Fall,2012,Casual,Aneri Women Grey Leggings
57973,Women,Apparel,Saree,Sarees,Brown,Fall,2012,Ethnic,Prafful Brown Printed Sari
49247,Men,Accessories,Headwear,Caps,Brown,Fall,2012,Casual,Arrow Men Brown Cap
48395,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Formal,French Connection Men Black Trousers
48508,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012,Casual,French Connection Women Navy Blue & Cream Striped Top
52092,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Myntra Women Blue T-shirt
53140,Women,Footwear,Shoes,Heels,Red,Winter,2015,Casual,Catwalk Women Red & White Sandals
42664,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Alma Women White Kurta
57184,Women,Apparel,Topwear,Tunics,Pink,Summer,2012,Casual,Elle Women Pink Tunic
5486,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Ant Kids Boy's Whats Up Navy Kidswear
49882,Women,Accessories,Watches,Watches,Gold,Winter,2016,Casual,Q&Q Women Golden Dial Analog Watch
27207,Men,Apparel,Bottomwear,Shorts,White,Summer,2012,Casual,Doodle Kids Boy  White Shorts
58904,Men,Accessories,Ties,Ties,Grey,Summer,2012,Casual,Hakashi Men Grey & Black Silk Tie
57170,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Elle Women Black Retro Top
58138,Women,Accessories,Jewellery,Ring,Silver,Fall,2012,Casual,Rreverie Silver Ring
49876,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Q&Q Women White Dial Analogue Watch S073-800Y
50167,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Rocia Women Brown Wedges
52066,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Myntra Men Blue T-shirt
57148,Women,Apparel,Innerwear,Camisoles,Black,Summer,2017,Casual,Elle Women Black Camisole
39137,Women,Apparel,Apparel Set,Kurta Sets,Purple,Summer,2012,Ethnic,Aneri Women Gypsy Rose Purple Salwar Suit
57974,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,Prafful Multi Coloured Sari
48392,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012,Casual,French Connection Men Navy Blue Trousers
43910,Women,Apparel,Topwear,Shirts,Green,Summer,2012,Casual,W Women Green Shirt
52862,Women,Accessories,Jewellery,Earrings,Green,Fall,2012,Casual,Adrika Green Earrings
25930,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012,Casual,Femella Women Black Skirt
